id,link,neighborhood,price,listing_type,num_guests,num_bed,num_bath,shared_bath,num_ammenities,number_review,overall_review,accuracy,communication,cleanliness,value,check_in,location
36731574,https://www.airbnb.com/rooms/36731574?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,336,Entire,4,1,1,notshared,4,0,0,0,0,0,0,0,0
13972766,https://www.airbnb.com/rooms/13972766?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,168,Private,2,1,1,sharedbath,6,162,4.5,4.7,4.8,4.8,4.7,4.7,5
16437333,https://www.airbnb.com/rooms/16437333?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,428,Entire,6,1,1,notshared,4,83,4.5,4.6,4.4,4.7,4.4,4.4,4.9
35432326,https://www.airbnb.com/rooms/35432326?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,254,Entire,4,1,1,notshared,5,4,4.5,5,4.8,4.5,4.2,4.2,4.8
11650863,https://www.airbnb.com/rooms/11650863?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,327,Entire,3,1,1,notshared,4,145,4.5,4.8,4.7,4.6,4.7,4.7,4.9
21421657,https://www.airbnb.com/rooms/21421657?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,327,Entire,4,1,1,notshared,4,128,5,4.9,4.9,5,5,5,5
19314589,https://www.airbnb.com/rooms/19314589?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,367,Entire,3,1,1,notshared,4,205,5,5,5,4.9,4.9,4.9,4.9
36642040,https://www.airbnb.com/rooms/36642040?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,146,Private,4,1,1,notshared,4,0,0,0,0,0,0,0,0
36380964,https://www.airbnb.com/rooms/36380964?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,80,Private,1,1,1,sharedbath,5,0,0,0,0,0,0,0,0
29344882,https://www.airbnb.com/rooms/29344882?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,166,Private,2,1,1,sharedbath,5,28,4.5,4.4,4.7,4.3,4.8,4.8,4.8
28915824,https://www.airbnb.com/rooms/28915824?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,135,Private,3,1,1,sharedbath,4,36,4.5,4.8,5,4.9,5,5,5
16965968,https://www.airbnb.com/rooms/16965968?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,172,Private,3,1,1,sharedbath,6,123,4.5,4.6,4.6,4.2,4.7,4.7,4.7
16805869,https://www.airbnb.com/rooms/16805869?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,139,Private,2,1,1,sharedbath,5,66,4.5,4.3,4.9,3.8,4.8,4.8,5
30580793,https://www.airbnb.com/rooms/30580793?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,192,Private,2,1,1,sharedbath,4,18,4.5,4.4,4.8,4.6,4.9,4.9,4.9
19830008,https://www.airbnb.com/rooms/19830008?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,141,Private,2,1,2,sharedbath,5,82,5,4.9,5,4.7,4.9,4.9,4.9
30686973,https://www.airbnb.com/rooms/30686973?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,216,Private,2,1,1,notshared,4,11,5,4.9,5,5,4.9,4.9,4.8
16580,https://www.airbnb.com/rooms/16580?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,224,Private,1,1,1,sharedbath,4,339,5,4.8,4.8,4.7,4.8,4.8,4.7
35999335,https://www.airbnb.com/rooms/35999335?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,169,Private,2,1,1,sharedbath,4,0,0,0,0,0,0,0,0
1399448,https://www.airbnb.com/rooms/1399448?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,390,Entire,5,1,1,notshared,4,322,4.5,4.6,4.8,4.4,4.7,4.7,4.7
27598707,https://www.airbnb.com/rooms/27598707?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,196,Room,1,1,1,notshared,4,36,4.5,4.6,4.7,4.8,4.6,4.6,4.6
30203891,https://www.airbnb.com/rooms/30203891?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,134,Private,1,1,1,sharedbath,4,40,5,4.9,4.9,4.9,5,5,5
29857392,https://www.airbnb.com/rooms/29857392?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,352,Entire,4,1,1,notshared,4,25,5,4.9,4.9,4.6,4.8,4.8,4.9
11553403,https://www.airbnb.com/rooms/11553403?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,142,Private,2,1,1,sharedbath,4,239,4,4.5,4.7,3.9,4.7,4.7,4.8
36640918,https://www.airbnb.com/rooms/36640918?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,157,Private,2,1,1,notshared,4,0,0,0,0,0,0,0,0
84659,https://www.airbnb.com/rooms/84659?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,298,Entire,2,1,1,notshared,4,389,4.5,4.8,4.9,4.5,4.8,4.8,4.9
36391615,https://www.airbnb.com/rooms/36391615?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,400,Entire,3,1,1,notshared,4,0,0,0,0,0,0,0,0
29205903,https://www.airbnb.com/rooms/29205903?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,133,Private,2,1,1,sharedbath,5,22,4,4.3,4.1,3.8,4.5,4.5,4.8
16965972,https://www.airbnb.com/rooms/16965972?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,157,Private,3,1,1,sharedbath,4,127,4,4.5,4.7,4.1,4.7,4.7,4.6
35580305,https://www.airbnb.com/rooms/35580305?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,261,Entire,4,2,1,notshared,4,4,5,5,5,5,5,5,5
36566725,https://www.airbnb.com/rooms/36566725?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,196,Private,2,1,1,notshared,4,0,0,0,0,0,0,0,0
35484875,https://www.airbnb.com/rooms/35484875?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,356,Entire,3,1,1,notshared,5,0,0,0,0,0,0,0,0
20304654,https://www.airbnb.com/rooms/20304654?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,198,Private,2,1,1,sharedbath,4,182,5,4.9,4.9,4.8,4.8,4.8,4.9
35657662,https://www.airbnb.com/rooms/35657662?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,327,Entire,3,1,1,notshared,4,0,0,0,0,0,0,0,0
566712,https://www.airbnb.com/rooms/566712?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,219,Private,4,1,1,sharedbath,4,116,5,4.8,4.9,4.9,4.8,4.8,4.9
2451647,https://www.airbnb.com/rooms/2451647?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,211,Private,1,1,1,sharedbath,4,184,5,4.9,4.8,4.8,4.9,4.9,4.7
8208285,https://www.airbnb.com/rooms/8208285?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,318,Entire,6,2,1,sharedbath,4,148,4.5,4.7,4.7,4.6,4.8,4.8,4.8
29417325,https://www.airbnb.com/rooms/29417325?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,176,Private,3,1,1,sharedbath,4,33,4.5,4.6,4.8,4.8,4.9,4.9,5
5300082,https://www.airbnb.com/rooms/5300082?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,265,Entire,2,1,1,notshared,4,211,4.5,4.7,4.5,4.8,4.6,4.6,4.7
35647761,https://www.airbnb.com/rooms/35647761?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,299,Entire,5,2,1,sharedbath,4,3,3.5,4.7,4.7,4.3,4,4,4.7
33621826,https://www.airbnb.com/rooms/33621826?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,236,Room,2,1,1,notshared,6,0,0,0,0,0,0,0,0
21346661,https://www.airbnb.com/rooms/21346661?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,169,Private,2,1,1,sharedbath,4,43,4.5,4.8,5,4.4,5,5,4.9
31907710,https://www.airbnb.com/rooms/31907710?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,316,Entire,3,1,1,notshared,5,22,4.5,4.7,4.5,5,4.5,4.5,5
29711772,https://www.airbnb.com/rooms/29711772?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,350,Entire,3,1,1,notshared,4,28,4.5,4.8,4.8,4.2,4.5,4.5,5
36172249,https://www.airbnb.com/rooms/36172249?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,213,Private,2,1,1,notshared,4,0,0,0,0,0,0,0,0
13204229,https://www.airbnb.com/rooms/13204229?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,163,Private,1,1,1,sharedbath,4,88,5,4.7,5,4.6,4.9,4.9,5
17280847,https://www.airbnb.com/rooms/17280847?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,423,Entire,3,2,1,notshared,4,68,5,4.8,4.8,4.6,4.9,4.9,4.7
246938,https://www.airbnb.com/rooms/246938?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,331,Entire,5,2,1,notshared,4,239,4.5,4.6,4.8,4.5,4.7,4.7,4.8
35290739,https://www.airbnb.com/rooms/35290739?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,169,Shared,1,1,1.5,sharedbath,4,0,0,0,0,0,0,0,0
1382158,https://www.airbnb.com/rooms/1382158?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,193,Private,2,1,1,sharedbath,4,79,5,4.9,5,4.7,5,5,5
1716441,https://www.airbnb.com/rooms/1716441?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,164,Private,2,1,1,sharedbath,4,274,4.5,4.8,4.9,4.4,4.9,4.9,4.9
23684973,https://www.airbnb.com/rooms/23684973?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,212,Private,2,1,1,sharedbath,4,70,5,4.9,4.8,4.8,4.9,4.9,4.9
32821152,https://www.airbnb.com/rooms/32821152?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,365,Entire,2,1,1,notshared,4,9,5,5,5,4.8,5,5,5
9637937,https://www.airbnb.com/rooms/9637937?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,154,Private,2,1,1,sharedbath,4,85,5,4.9,4.9,4.3,4.9,4.9,5
2653644,https://www.airbnb.com/rooms/2653644?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,152,Private,2,1,1,notshared,6,104,5,4.9,5,4.9,5,5,4.6
32155741,https://www.airbnb.com/rooms/32155741?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,215,Private,2,1,1,sharedbath,4,13,5,4.9,5,5,5,5,4.9
17157615,https://www.airbnb.com/rooms/17157615?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,198,Private,2,1,2,sharedbath,4,38,5,4.9,4.9,4.9,5,5,5
28773549,https://www.airbnb.com/rooms/28773549?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,445,Entire,7,2,1,notshared,4,32,4.5,4.5,4.4,4.2,4.5,4.5,4.9
1980179,https://www.airbnb.com/rooms/1980179?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,457,Entire,5,2,1,notshared,4,214,4.5,4.7,4.9,4.5,4.9,4.9,4.8
33938000,https://www.airbnb.com/rooms/33938000?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,257,Private,4,1,1,sharedbath,5,12,5,4.8,5,4.8,4.9,4.9,4.8
26250185,https://www.airbnb.com/rooms/26250185?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,444,Entire,2,1,1,notshared,4,37,5,5,4.9,5,5,5,4.9
34485285,https://www.airbnb.com/rooms/34485285?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,380,Room,2,1,1,notshared,4,0,0,0,0,0,0,0,0
8520094,https://www.airbnb.com/rooms/8520094?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,286,Entire,3,1,1,notshared,4,205,4.5,4.6,4.8,4.4,4.8,4.8,4.9
29509608,https://www.airbnb.com/rooms/29509608?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,251,Private,2,1,1,sharedbath,4,13,5,4.8,5,4.6,5,5,5
25262580,https://www.airbnb.com/rooms/25262580?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,139,Shared,2,1,1,sharedbath,4,21,4.5,5,4.9,4,4.7,4.7,4.5
33621851,https://www.airbnb.com/rooms/33621851?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,259,Room,2,1,1,sharedbath,6,0,0,0,0,0,0,0,0
651475,https://www.airbnb.com/rooms/651475?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,181,Private,2,1,1,sharedbath,4,325,4.5,4.7,4.9,4.5,4.8,4.8,4.8
21884206,https://www.airbnb.com/rooms/21884206?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,358,Entire,2,1,1,notshared,4,153,5,4.8,4.9,4.9,4.9,4.9,4.9
470090,https://www.airbnb.com/rooms/470090?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,329,Entire,2,1,1.5,notshared,4,230,4.5,4.6,4.8,4.4,4.7,4.7,4.8
22431770,https://www.airbnb.com/rooms/22431770?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,293,Room,2,1,1,notshared,4,49,4.5,4.5,4.5,4.8,4.6,4.6,4.9
22166900,https://www.airbnb.com/rooms/22166900?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,474,Entire,6,2,1,notshared,6,86,4.5,4.6,4.7,4.3,4.7,4.7,4.8
18306444,https://www.airbnb.com/rooms/18306444?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,326,Entire,2,1,1,notshared,5,85,5,4.8,4.9,4.8,5,5,5
33580893,https://www.airbnb.com/rooms/33580893?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,299,Room,2,1,1,notshared,4,0,0,0,0,0,0,0,0
33994896,https://www.airbnb.com/rooms/33994896?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,184,Private,3,1,1,sharedbath,5,8,4.5,4.2,5,4.6,5,5,5
25327993,https://www.airbnb.com/rooms/25327993?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,203,Private,3,1,1,sharedbath,4,28,4,4.4,4.5,3.5,4.8,4.8,4.8
28240916,https://www.airbnb.com/rooms/28240916?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,274,Private,2,1,1,notshared,4,16,4.5,4.8,4.8,4.7,4.9,4.9,4.9
33806317,https://www.airbnb.com/rooms/33806317?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,196,Shared,2,1,1,sharedbath,4,6,5,5,5,4.8,5,5,5
31852788,https://www.airbnb.com/rooms/31852788?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,281,Private,2,1,1,notshared,4,9,4.5,4.6,4.8,4.3,4.9,4.9,4.9
31365313,https://www.airbnb.com/rooms/31365313?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,350,Entire,8,1,1,notshared,4,3,5,5,5,4.3,5,5,5
34418130,https://www.airbnb.com/rooms/34418130?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,257,Private,2,1,1,sharedbath,4,0,0,0,0,0,0,0,0
29165306,https://www.airbnb.com/rooms/29165306?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,156,Private,2,1,1,sharedbath,5,22,4,4.3,4.1,3.7,4.4,4.4,4.7
36024716,https://www.airbnb.com/rooms/36024716?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,484,Entire,5,2,1,notshared,4,0,0,0,0,0,0,0,0
34470949,https://www.airbnb.com/rooms/34470949?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,259,Private,1,1,1,notshared,4,0,0,0,0,0,0,0,0
26743923,https://www.airbnb.com/rooms/26743923?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,269,Room,4,1,1,notshared,4,35,5,5,4.8,4.9,5,5,4.9
22672516,https://www.airbnb.com/rooms/22672516?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,235,Entire,3,1,1,notshared,5,80,4,4.4,4.8,4,4.9,4.9,4.6
36546934,https://www.airbnb.com/rooms/36546934?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,471,Entire,6,2,1,notshared,4,0,0,0,0,0,0,0,0
36566618,https://www.airbnb.com/rooms/36566618?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,281,Entire,4,1,1,notshared,5,0,0,0,0,0,0,0,0
33621795,https://www.airbnb.com/rooms/33621795?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,202,Room,2,1,1,notshared,6,0,0,0,0,0,0,0,0
8615062,https://www.airbnb.com/rooms/8615062?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,411,Entire,2,1,1,notshared,4,276,5,5,5,4.9,5,5,5
33292956,https://www.airbnb.com/rooms/33292956?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,384,Entire,5,2,1,notshared,6,8,4,4.2,4.1,4.1,5,5,5
33580907,https://www.airbnb.com/rooms/33580907?location=Lower%20Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&toddlers=0&adults=1&check_in=2019-12-25&check_out=2019-12-26,downtown,299,Room,2,1,1,notshared,4,4,5,5,5,5,5,5,5
